player_id,mlbam_id,name_last,name_first,matched_by
johnsjo10,818743,Johnson,John Wesley,key_bbref 직접 매칭
pendlji01,120380,Pendleton,Jim,key_bbref 직접 매칭
glavito02,114849,Glavine,Tom,key_bbref 직접 매칭
kennaed01,116977,Kenna,Ed,key_bbref 직접 매칭
linarro01,818488,Linares,Rogelio,key_bbref 직접 매칭
willile05,816556,Williams,Lefty,key_bbref 직접 매칭
girarch01,114832,Girard,Charlie,key_bbref 직접 매칭
ferreco01,819562,Ferrer,Coco,key_bbref 직접 매칭
camerno01,702070,Cameron,Noah,key_bbref 직접 매칭
starrdi01,122692,Starr,Dick,key_bbref 직접 매칭
allendu01,284569,Allen,Dusty,key_bbref 직접 매칭
courtry01,606956,Court,Ryan,key_bbref 직접 매칭
bagwebi01,110433,Bagwell,Bill,key_bbref 직접 매칭
spikech01,122597,Spikes,Charlie,key_bbref 직접 매칭
brisslo01,111479,Brissie,Lou,key_bbref 직접 매칭
couloda01,543056,Coulombe,Danny,key_bbref 직접 매칭
richata01,817553,Richardson,Talmadge,key_bbref 직접 매칭
batesfr01,110673,Bates,Frank,key_bbref 직접 매칭
briceal01,111450,Brice,Alan,key_bbref 직접 매칭
butteto01,111826,Butters,Tom,key_bbref 직접 매칭
jokiser01,518852,Jokisch,Eric,key_bbref 직접 매칭
dickest01,819763,Dickey,Steel Arm,key_bbref 직접 매칭
bagweje01,110432,Bagwell,Jeff,key_bbref 직접 매칭
clarkho02,408201,Clark,Howie,key_bbref 직접 매칭
mallema01,118197,Mallette,Mal,key_bbref 직접 매칭
craigpe01,112781,Craig,Pete,key_bbref 직접 매칭
hernawi01,115822,Hernández,Willie,key_bbref 직접 매칭
hallhe01,115341,Hall,Herb,key_bbref 직접 매칭
janseke01,445276,Jansen,Kenley,key_bbref 직접 매칭
smithto03,122351,Smith,Tony,key_bbref 직접 매칭
keeseji01,116903,Keesey,Jim,key_bbref 직접 매칭
baezja01,595879,Báez,Javier,key_bbref 직접 매칭
osbordo01,120085,Osborne,Donovan,key_bbref 직접 매칭
crumlge01,112891,Crumling,Gene,key_bbref 직접 매칭
freybe01,114426,Frey,Benny,key_bbref 직접 매칭
perkica01,573088,Perkins,Cameron,key_bbref 직접 매칭
tenerjo01,123184,Tener,John,key_bbref 직접 매칭
frienbo01,114442,Friend,Bob,key_bbref 직접 매칭
omallsh01,502523,O'Malley,Shawn,key_bbref 직접 매칭
wheatza01,124134,Wheat,Zack,key_bbref 직접 매칭
shoemch01,122178,Shoemaker,Charlie,key_bbref 직접 매칭
sadecra01,121609,Sadecki,Ray,key_bbref 직접 매칭
littlje01,117819,Little,Jeff,key_bbref 직접 매칭
lisenho01,117812,Lisenbee,Horace,key_bbref 직접 매칭
heasljo01,669169,Heasley,Jonathan,key_bbref 직접 매칭
henryji01,115787,Henry,Jim,key_bbref 직접 매칭
ryanbl01,121592,Ryan,Blondy,key_bbref 직접 매칭
ackledu01,554429,Ackley,Dustin,key_bbref 직접 매칭
mastrda01,518991,Mastroianni,Darin,key_bbref 직접 매칭
jaegejo01,116467,Jaeger,Joe,key_bbref 직접 매칭
sanfomo01,121685,Sanford,Mo,key_bbref 직접 매칭
gakelda01,114524,Gakeler,Dan,key_bbref 직접 매칭
wieante01,124237,Wieand,Ted,key_bbref 직접 매칭
roblera01,121328,Robles,Rafael,key_bbref 직접 매칭
keplema01,596146,Kepler,Max,key_bbref 직접 매칭
snydebi01,122514,Snyder,Bill,key_bbref 직접 매칭
watsomi01,123987,Watson,Milt,key_bbref 직접 매칭
sogarer01,519299,Sogard,Eric,key_bbref 직접 매칭
raethha01,120880,Raether,Hal,key_bbref 직접 매칭
shearge01,122099,Shears,George,key_bbref 직접 매칭
singljo02,572138,Singleton,Jon,key_bbref 직접 매칭
hensodr01,408214,Henson,Drew,key_bbref 직접 매칭
holloke01,116090,Holloway,Ken,key_bbref 직접 매칭
cobblo01,820046,Cobb,Lorenza,key_bbref 직접 매칭
rlealse01,464869,Rleal,Sendy,key_bbref 직접 매칭
hughebo01,132962,Hughes,Bobby,key_bbref 직접 매칭
gaspaha01,114644,Gaspar,Harry,key_bbref 직접 매칭
kleinre01,117146,Kleinow,Red,key_bbref 직접 매칭
hankija01,115421,Hankins,Jay,key_bbref 직접 매칭
johns13,818786,Johnson,,key_bbref 직접 매칭
hendero01,115750,Henderson,Rod,key_bbref 직접 매칭
morgaed02,119367,Morgan,Eddie,key_bbref 직접 매칭
pillty01,543652,Pill,Tyler,key_bbref 직접 매칭
noeljh01,678877,Noel,Jhonkensy,key_bbref 직접 매칭
buesar01,111671,Bues,Art,key_bbref 직접 매칭
mattsis01,676755,Mattson,Isaac,key_bbref 직접 매칭
sedlash01,424184,Sedlacek,Shawn,key_bbref 직접 매칭
heinzja01,115713,Heinzman,Jack,key_bbref 직접 매칭
mauckha01,118452,Mauck,Hal,key_bbref 직접 매칭
stefami01,683021,Stefanic,Michael,key_bbref 직접 매칭
hopkiga01,116140,Hopkins,Gail,key_bbref 직접 매칭
shiffst01,122155,Shifflett,Steve,key_bbref 직접 매칭
shugafr01,122202,Shugart,Frank,key_bbref 직접 매칭
dahlgba01,112992,Dahlgren,Babe,key_bbref 직접 매칭
kemmlru01,116970,Kemmler,Rudy,key_bbref 직접 매칭
montgjo01,656756,Montgomery,Jordan,key_bbref 직접 매칭
perazjo01,606299,Peraza,José,key_bbref 직접 매칭
leshndo01,117709,Leshnock,Don,key_bbref 직접 매칭
woodsp01,124527,Wood,Spades,key_bbref 직접 매칭
davisda01,113120,Davis,Daisy,key_bbref 직접 매칭
secrido01,121966,Secrist,Don,key_bbref 직접 매칭
jannimi01,595263,Jannis,Mickey,key_bbref 직접 매칭
paristo01,120220,Parisse,Tony,key_bbref 직접 매칭
harrimi04,671739,Harris,Michael,key_bbref 직접 매칭
knickau01,117188,Knickerbocker,Austin,key_bbref 직접 매칭
podsesc01,325392,Podsednik,Scott,key_bbref 직접 매칭
schaijo01,121764,Schaive,Johnny,key_bbref 직접 매칭
haefnmi01,115294,Haefner,Mickey,key_bbref 직접 매칭
pooleed01,120665,Poole,Ed,key_bbref 직접 매칭
jennihu01,116528,Jennings,Hughie,key_bbref 직접 매칭
lakejo01,117417,Lake,Joe,key_bbref 직접 매칭
jeffrir01,116517,Jeffries,Irv,key_bbref 직접 매칭
kucabjo01,117348,Kucab,Johnny,key_bbref 직접 매칭
heisech01,502317,Heisey,Chris,key_bbref 직접 매칭
alcansa01,645261,Alcántara,Sandy,key_bbref 직접 매칭
carlssw01,112007,Carlstrom,Albin,key_bbref 직접 매칭
bautijo02,430832,Bautista,José,key_bbref 직접 매칭
mazurad01,800049,Mazur,Adam,key_bbref 직접 매칭
acostma02,691185,Acosta,Maximo,key_bbref 직접 매칭
bassbr01,430654,Bass,Brian,key_bbref 직접 매칭
johnsma01,116610,Johnson,Mark,key_bbref 직접 매칭
bilarda01,110992,Bilardello,Dann,key_bbref 직접 매칭
bellja01,110826,Bell,Jay,key_bbref 직접 매칭
brownda01,111541,Brown,Darrell,key_bbref 직접 매칭
bartjo01,663698,Bart,Joey,key_bbref 직접 매칭
carliji01,112000,Carlin,Jim,key_bbref 직접 매칭
parkesa01,120227,Parker,Salty,key_bbref 직접 매칭
harri12,819171,Harris,,key_bbref 직접 매칭
kennedo01,116984,Kennedy,Doc,key_bbref 직접 매칭
muncyma02,691777,Muncy,Max,key_bbref 직접 매칭
irelaha01,116401,Irelan,Hal,key_bbref 직접 매칭
johnsda04,116578,Johnson,Dave,key_bbref 직접 매칭
mayoco01,691723,Mayo,Coby,key_bbref 직접 매칭
dwighal01,113672,Dwight,Charles,key_bbref 직접 매칭
dumasla01,819690,Dumas,Lafayette,key_bbref 직접 매칭
spurned01,122627,Spurney,Ed,key_bbref 직접 매칭
ricklch01,121182,Rickley,Chris,key_bbref 직접 매칭
planked02,120615,Plank,Ed,key_bbref 직접 매칭
byrdji01,111836,Byrd,Jim,key_bbref 직접 매칭
zapusjo01,124743,Zapustas,Joe,key_bbref 직접 매칭
huntke02,116322,Hunt,Ken,key_bbref 직접 매칭
galanma99,427177,Galante,Matt,key_bbref 직접 매칭
jelksgr01,116520,Jelks,Greg,key_bbref 직접 매칭
johnsch04,116569,Johnson,Charles,key_bbref 직접 매칭
jacobbe01,116457,Jacobson,Beany,key_bbref 직접 매칭
garagke01,114574,Garagozzo,Keith,key_bbref 직접 매칭
canhama01,592192,Canha,Mark,key_bbref 직접 매칭
pechoch01,120342,Pechous,Charlie,key_bbref 직접 매칭
hudsojo02,116265,Hudson,Joe,key_bbref 직접 매칭
wanerll01,123904,Waner,Lloyd,key_bbref 직접 매칭
scharge01,121776,Scharein,George,key_bbref 직접 매칭
westoal01,124119,Weston,Al,key_bbref 직접 매칭
byrdol01,820244,Byrd,Ollie,key_bbref 직접 매칭
weintph01,124047,Weintraub,Phil,key_bbref 직접 매칭
otted01,120118,Ott,Ed,key_bbref 직접 매칭
powerte01,120728,Power,Ted,key_bbref 직접 매칭
bukaujb01,656266,Bukauskas,J. B.,key_bbref 직접 매칭
hugheke01,116281,Hughes,Keith,key_bbref 직접 매칭
pederst01,120347,Pederson,Stu,key_bbref 직접 매칭
higbeki01,115903,Higbe,Kirby,key_bbref 직접 매칭
waldrhu01,694462,Waldrep,Hurston,key_bbref 직접 매칭
wietewh01,124244,Wietelmann,Whitey,key_bbref 직접 매칭
deisepa01,113208,Deisel,Pat,key_bbref 직접 매칭
snopech01,122494,Snopek,Chris,key_bbref 직접 매칭
tubbsgr01,123492,Tubbs,Greg,key_bbref 직접 매칭
amelued01,110218,Amelung,Ed,key_bbref 직접 매칭
sneades01,400109,Snead,Esix,key_bbref 직접 매칭
stockte01,817081,Stockard,Ted,key_bbref 직접 매칭
hastich01,115598,Hastings,Charlie,key_bbref 직접 매칭
hughe06,818925,Hughes,,key_bbref 직접 매칭
velasvi01,592826,Velasquez,Vince,key_bbref 직접 매칭
trabeji01,123429,Traber,Jim,key_bbref 직접 매칭
castege01,112103,Caster,George,key_bbref 직접 매칭
rothebo01,121491,Rothermel,Bobby,key_bbref 직접 매칭
sanmare01,665665,Sanmartin,Reiver,key_bbref 직접 매칭
thompjo01,123293,Thompson,Jocko,key_bbref 직접 매칭
randabo01,120925,Randall,Bob,key_bbref 직접 매칭
devrico01,453301,De Vries,Cole,key_bbref 직접 매칭
mallobe01,118200,Mallonee,Ben,key_bbref 직접 매칭
caseyjo01,112085,Casey,Joe,key_bbref 직접 매칭
larisje01,460252,Larish,Jeff,key_bbref 직접 매칭
gregodi01,544369,Gregorius,Didi,key_bbref 직접 매칭
clarkco01,460612,Clark,Cody,key_bbref 직접 매칭
ramirmi01,120905,Ramírez,Milt,key_bbref 직접 매칭
willibi02,124347,Williams,Billy,key_bbref 직접 매칭
stankan01,122665,Stankiewicz,Andy,key_bbref 직접 매칭
cayloop99,492631,Caylor,Ollie,key_bbref 직접 매칭
bealsto01,110725,Beals,Tommy,key_bbref 직접 매칭
eatonze01,113718,Eaton,Zeb,key_bbref 직접 매칭
croweji01,112881,Crowell,Jim,key_bbref 직접 매칭
walkeru01,123811,Walker,Rube,key_bbref 직접 매칭
richaly01,680689,Richardson,Lyon,key_bbref 직접 매칭
bellju01,110829,Bell,Juan,key_bbref 직접 매칭
baumeji01,110703,Baumer,Jim,key_bbref 직접 매칭
zieglch01,124762,Ziegler,Charlie,key_bbref 직접 매칭
thompri03,460366,Thompson,Rich,key_bbref 직접 매칭
robersi01,121271,Roberson,Sid,key_bbref 직접 매칭
robergr01,150241,Roberts,Grant,key_bbref 직접 매칭
smithna01,122437,Smith,Nate,key_bbref 직접 매칭
klobefr01,117166,Klobedanz,Fred,key_bbref 직접 매칭
sciosmi01,121919,Scioscia,Mike,key_bbref 직접 매칭
lorenje01,818427,Lorenzo,Jesús,key_bbref 직접 매칭
hillesh01,115947,Hillegas,Shawn,key_bbref 직접 매칭
fisheto02,114179,Fisher,Tom,key_bbref 직접 매칭
edwarha01,113754,Edwards,Hank,key_bbref 직접 매칭
edwar01,113750,Edwards,,key_bbref 직접 매칭
steinte01,122722,Steinbach,Terry,key_bbref 직접 매칭
kingsi01,117073,King,Silver,key_bbref 직접 매칭
turnele01,816874,Turner,Lefty,key_bbref 직접 매칭
greenju01,115100,Greene,June,key_bbref 직접 매칭
codyky01,621129,Cody,Kyle,key_bbref 직접 매칭
brazoyh01,430674,Brazobán,Yhency,key_bbref 직접 매칭
buckied01,111658,Buckingham,Fred,key_bbref 직접 매칭
messean01,118990,Messersmith,Andy,key_bbref 직접 매칭
rodrira01,444126,Rodríguez,Rafael,key_bbref 직접 매칭
teranre01,817001,Terán,Recurvon,key_bbref 직접 매칭
tylerro01,816866,Tyler,Roy,key_bbref 직접 매칭
allenha01,110147,Allen,Ham,key_bbref 직접 매칭
pradoma01,445988,Prado,Martín,key_bbref 직접 매칭
rodrist02,572089,Rodríguez,Paco,key_bbref 직접 매칭
jamesch03,460580,James,Chuck,key_bbref 직접 매칭
staffhe01,122632,Stafford,Heinie,key_bbref 직접 매칭
mcelwle01,118663,McElwee,Lee,key_bbref 직접 매칭
febleca01,136866,Febles,Carlos,key_bbref 직접 매칭
garcifr03,150119,García,Freddy,key_bbref 직접 매칭
muratto01,538506,Murata,Toru,key_bbref 직접 매칭
fontera01,114290,Fontenot,Ray,key_bbref 직접 매칭
shavejo01,122071,Shave,Jon,key_bbref 직접 매칭
mcgehke01,118697,McGehee,Kevin,key_bbref 직접 매칭
gladefr01,114840,Glade,Fred,key_bbref 직접 매칭
lelivja01,117661,Lelivelt,Jack,key_bbref 직접 매칭
seatsto01,121960,Seats,Tom,key_bbref 직접 매칭
conwari01,112613,Conway,Rip,key_bbref 직접 매칭
johnto01,116550,John,Tommy,key_bbref 직접 매칭
clappst01,406893,Clapp,Stubby,key_bbref 직접 매칭
yeagege01,124654,Yeager,George,key_bbref 직접 매칭
peterdi01,596071,Peters,Dillon,key_bbref 직접 매칭
contrjo01,425747,Contreras,José,key_bbref 직접 매칭
walkejo03,677020,Walker,Josh,key_bbref 직접 매칭
taylosc02,123156,Taylor,Scott,key_bbref 직접 매칭
vasqura01,123666,Vásquez,Rafael,key_bbref 직접 매칭
meierdu01,118914,Meier,Dutch,key_bbref 직접 매칭
hoblidi01,115993,Hoblitzell,Dick,key_bbref 직접 매칭
burdefr01,111700,Burdette,Freddie,key_bbref 직접 매칭
espinal01,113904,Espinoza,Álvaro,key_bbref 직접 매칭
blancro01,669854,Blanco,Ronel,key_bbref 직접 매칭
tuftsbo01,123501,Tufts,Bob,key_bbref 직접 매칭
hartmi02,115555,Hart,Mike,key_bbref 직접 매칭
buschmi02,683737,Busch,Michael,key_bbref 직접 매칭
monrofr01,119251,Monroe,Frank,key_bbref 직접 매칭
pastocl01,120277,Pastornicky,Cliff,key_bbref 직접 매칭
mackjo02,691788,Mack,Joe,key_bbref 직접 매칭
anderbi03,820716,Anderson,Bill,key_bbref 직접 매칭
kimbrla01,818609,Kimbrough,Larry,key_bbref 직접 매칭
trivilo01,642152,Trivino,Lou,key_bbref 직접 매칭
mullira01,119506,Mulliniks,Rance,key_bbref 직접 매칭
stoddbo01,122815,Stoddard,Bob,key_bbref 직접 매칭
reynoma01,448602,Reynolds,Mark,key_bbref 직접 매칭
kennesn01,116988,Kennedy,Sherman,key_bbref 직접 매칭
butleed02,820250,Butler,Ed,key_bbref 직접 매칭
vanatru01,123625,Van Atta,Russ,key_bbref 직접 매칭
daisege01,113001,Daisy,George,key_bbref 직접 매칭
harrebu01,115502,Harrelson,Bud,key_bbref 직접 매칭
lopesti01,621005,Lopes,Tim,key_bbref 직접 매칭
morrijo01,119393,Morrill,John,key_bbref 직접 매칭
brocklo01,111495,Brock,Lou,key_bbref 직접 매칭
sheehem01,686218,Sheehan,Emmet,key_bbref 직접 매칭
bakeral01,110463,Baker,Al,key_bbref 직접 매칭
brunter01,429731,Bruntlett,Eric,key_bbref 직접 매칭
dedmoje01,113192,Dedmon,Jeff,key_bbref 직접 매칭
howarea01,116203,Howard,Earl,key_bbref 직접 매칭
stephga01,122751,Stephenson,Garrett,key_bbref 직접 매칭
knighjo02,117194,Knight,John,key_bbref 직접 매칭
yancyhu01,124644,Yancy,Hugh,key_bbref 직접 매칭
bumgama01,518516,Bumgarner,Madison,key_bbref 직접 매칭
thomafa01,123243,Thomas,Fay,key_bbref 직접 매칭
willito01,124342,Williams,Tom,key_bbref 직접 매칭
vaugh02,816828,Vaughn,,key_bbref 직접 매칭
roquera01,136305,Roque,Rafael,key_bbref 직접 매칭
carsoro01,518533,Carson,Robert,key_bbref 직접 매칭
ennisjo01,407795,Ennis,John,key_bbref 직접 매칭
sucheji01,122924,Suchecki,Jim,key_bbref 직접 매칭
hoffpja01,459440,Hoffpauir,Jarrett,key_bbref 직접 매칭
waitear01,816782,Waites,Arnold,key_bbref 직접 매칭
dunnida01,641540,Dunning,Dane,key_bbref 직접 매칭
thomami01,123258,Thomas,Mike,key_bbref 직접 매칭
palme01,120192,Palmer,Billy,key_bbref 직접 매칭
manniri01,118246,Manning,Rick,key_bbref 직접 매칭
taylope01,123159,Taylor,Pete,key_bbref 직접 매칭
campaji01,111918,Campanis,Jim,key_bbref 직접 매칭
mooreto01,119321,Moore,Tommy,key_bbref 직접 매칭
calhoko01,594777,Calhoun,Kole,key_bbref 직접 매칭
wilmoal01,816530,Wilmore,Alfred,key_bbref 직접 매칭
robin07,817511,Robinson,,key_bbref 직접 매칭
happia01,664023,Happ,Ian,key_bbref 직접 매칭
longto02,117901,Long,Tom,key_bbref 직접 매칭
simpswa01,122261,Simpson,Wayne,key_bbref 직접 매칭
maxwech01,118466,Maxwell,Charlie,key_bbref 직접 매칭
kozaral01,117283,Kozar,Al,key_bbref 직접 매칭
sweetle01,123047,Sweetland,Les,key_bbref 직접 매칭
payntge01,120324,Paynter,George,key_bbref 직접 매칭
hurdlcl01,116346,Hurdle,Clint,key_bbref 직접 매칭
groombo01,115182,Groom,Bob,key_bbref 직접 매칭
wolfrgr01,664991,Wolfram,Grant,key_bbref 직접 매칭
pederjo01,592626,Pederson,Joc,key_bbref 직접 매칭
andrest01,110273,Andrews,Stan,key_bbref 직접 매칭
pembeda01,424926,Pember,Dave,key_bbref 직접 매칭
hornetr01,116153,Horne,Trader,key_bbref 직접 매칭
palkada01,594953,Palka,Daniel,key_bbref 직접 매칭
kleveja01,117149,Kleven,Jay,key_bbref 직접 매칭
mazzavi01,476570,Mazzaro,Vin,key_bbref 직접 매칭
farquda01,543144,Farquhar,Danny,key_bbref 직접 매칭
haguejo01,115304,Hague,Joe,key_bbref 직접 매칭
reedke01,407910,Reed,Keith,key_bbref 직접 매칭
acunaro01,660670,Acuña,Ronald,key_bbref 직접 매칭
hawksbl01,458003,Hawksworth,Blake,key_bbref 직접 매칭
anderre01,110228,Anderson,Red,key_bbref 직접 매칭
smith19,817219,Smith,,key_bbref 직접 매칭
falcope01,113987,Falcone,Pete,key_bbref 직접 매칭
rogerma01,449161,Rogers,Mark,key_bbref 직접 매칭
yarbo02,816445,Yarborough,,key_bbref 직접 매칭
guindbo01,115231,Guindon,Bobby,key_bbref 직접 매칭
brenndo01,111426,Brennan,Don,key_bbref 직접 매칭
tylerfr01,123534,Tyler,Fred,key_bbref 직접 매칭
jonesbe01,818694,Jones,Benny,key_bbref 직접 매칭
omallry01,456133,O'Malley,Ryan,key_bbref 직접 매칭
newsodi01,119750,Newsome,Dick,key_bbref 직접 매칭
simmswi01,817254,Simms,Willie,key_bbref 직접 매칭
baileho02,456701,Bailey,Homer,key_bbref 직접 매칭
methebu01,118995,Metheny,Bud,key_bbref 직접 매칭
moosebo01,119329,Moose,Bob,key_bbref 직접 매칭
fiallge01,819556,Fiall,George,key_bbref 직접 매칭
leahyky01,681517,Leahy,Kyle,key_bbref 직접 매칭
laneal01,818566,Lane,Alto,key_bbref 직접 매칭
burtoja01,454537,Burton,Jared,key_bbref 직접 매칭
allarbr01,110138,Allard,Brian,key_bbref 직접 매칭
germaju01,430683,Germano,Justin,key_bbref 직접 매칭
parsoch01,120255,Parsons,Charlie,key_bbref 직접 매칭
donahji02,113435,Donahue,Jiggs,key_bbref 직접 매칭
urreajo01,123586,Urrea,John,key_bbref 직접 매칭
taverle01,665750,Taveras,Leody,key_bbref 직접 매칭
crowswo01,112888,Crowson,Woody,key_bbref 직접 매칭
eccleha01,113723,Eccles,Harry,key_bbref 직접 매칭
goochjo01,114940,Gooch,Johnny,key_bbref 직접 매칭
basined01,110656,Basinski,Eddie,key_bbref 직접 매칭
peersja01,120353,Peerson,Jack,key_bbref 직접 매칭
curtive01,112971,Curtis,Vern,key_bbref 직접 매칭
harrile02,819153,Harris,Lefty,key_bbref 직접 매칭
zamorda01,623354,Zamora,Daniel,key_bbref 직접 매칭
catonho01,112138,Caton,Howdy,key_bbref 직접 매칭
peelho01,120352,Peel,Homer,key_bbref 직접 매칭
wickefl01,124228,Wicker,Floyd,key_bbref 직접 매칭
glenned01,114866,Glenn,Ed,key_bbref 직접 매칭
kobacni01,117219,Koback,Nick,key_bbref 직접 매칭
hernajo03,669796,Hernandez,Jose,key_bbref 직접 매칭
sackibr01,121608,Sackinsky,Brian,key_bbref 직접 매칭
waresbu01,123934,Wares,Clyde,key_bbref 직접 매칭
hardyc02,819191,Hardy,C.,key_bbref 직접 매칭
currimu01,112954,Currie,Murphy,key_bbref 직접 매칭
montebr01,656755,Montes de Oca,Bryce,key_bbref 직접 매칭
hambrro01,115373,Hambright,Roger,key_bbref 직접 매칭
skinnal01,122296,Skinner,Alex,key_bbref 직접 매칭
johnsra07,818731,Johnson,Ralph,key_bbref 직접 매칭
faulkan01,605226,Faulkner,Andrew,key_bbref 직접 매칭
bootcch01,408052,Bootcheck,Chris,key_bbref 직접 매칭
greenvi01,819283,Greenidge,Victor,key_bbref 직접 매칭
lawrebr01,117556,Lawrence,Brooks,key_bbref 직접 매칭
burromi01,681347,Burrows,Mike,key_bbref 직접 매칭
comorad01,112541,Comorosky,Adam,key_bbref 직접 매칭
daviswa01,451584,Davis,Wade,key_bbref 직접 매칭
brownbo01,111534,Brown,Carroll,key_bbref 직접 매칭
besanfr01,110948,Besana,Fred,key_bbref 직접 매칭
stembje01,122735,Stember,Jeff,key_bbref 직접 매칭
cathete01,112135,Cather,Ted,key_bbref 직접 매칭
apontlu01,110292,Aponte,Luis,key_bbref 직접 매칭
epperal01,113868,Epperly,Al,key_bbref 직접 매칭
beruman01,110947,Berumen,Andrés,key_bbref 직접 매칭
phelaar01,120502,Phelan,Art,key_bbref 직접 매칭
clarkgi01,112325,Clark,Ginger,key_bbref 직접 매칭
bildiem01,110994,Bildilli,Emil,key_bbref 직접 매칭
nakamno01,435518,Nakamura,Norihiro,key_bbref 직접 매칭
mintogr01,119178,Minton,Greg,key_bbref 직접 매칭
stockot01,122812,Stocksdale,Otis,key_bbref 직접 매칭
bulliji01,111684,Bullinger,Jim,key_bbref 직접 매칭
gamelma01,451143,Gamel,Mat,key_bbref 직접 매칭
miranan01,119183,Miranda,Ángel,key_bbref 직접 매칭
leedy01,669276,Lee,Dylan,key_bbref 직접 매칭
lillabi01,117765,Lillard,Bill,key_bbref 직접 매칭
fermijo01,665877,Fermín,José,key_bbref 직접 매칭
jankotr01,608671,Jankowski,Travis,key_bbref 직접 매칭
svansma01,694335,Svanson,Matt,key_bbref 직접 매칭
cervbo01,112161,Cerv,Bob,key_bbref 직접 매칭
churchi01,112278,Church,Hi,key_bbref 직접 매칭
combege01,112532,Combe,Geoff,key_bbref 직접 매칭
johnsja01,116650,Johnstone,Jay,key_bbref 직접 매칭
yinglea01,124669,Yingling,Earl,key_bbref 직접 매칭
zacheel01,124731,Zacher,Elmer,key_bbref 직접 매칭
felskjo01,114057,Felske,John,key_bbref 직접 매칭
clancbu01,112307,Clancy,Bud,key_bbref 직접 매칭
finkhe01,114131,Fink,Herman,key_bbref 직접 매칭
mooreba02,119286,Moore,Balor,key_bbref 직접 매칭
mcmilge01,118826,McMillan,George,key_bbref 직접 매칭
perezfr01,660906,Pérez,Francisco,key_bbref 직접 매칭
gehrilo01,114680,Gehrig,Lou,key_bbref 직접 매칭
washiu_01,123967,Washington,U. L.,key_bbref 직접 매칭
roecl01,121370,Roe,Clay,key_bbref 직접 매칭
rojasra01,817457,Rojas,Ramón,key_bbref 직접 매칭
greenja01,276357,Green,Jason,key_bbref 직접 매칭
cecilbr01,446399,Cecil,Brett,key_bbref 직접 매칭
nageocl01,425788,Nageotte,Clint,key_bbref 직접 매칭
robinbo03,817505,Robinson,Booker,key_bbref 직접 매칭
lynchto01,118036,Lynch,Tom,key_bbref 직접 매칭
kellywi01,818633,Kelly,Bill,key_bbref 직접 매칭
watsomo01,123989,Watson,Walter,key_bbref 직접 매칭
shankho01,122048,Shanks,Howie,key_bbref 직접 매칭
mcderte01,118633,McDermott,Terry,key_bbref 직접 매칭
brittch01,461904,Britton,Chris,key_bbref 직접 매칭
desmoia01,435622,Desmond,Ian,key_bbref 직접 매칭
pearsfr01,120335,Pears,Frank,key_bbref 직접 매칭
smithha01,122404,Smith,Harry,key_bbref 직접 매칭
williw03,816537,Williams,W.,key_bbref 직접 매칭
macivwi01,680862,MacIver,Willie,key_bbref 직접 매칭
gallojo01,608336,Gallo,Joey,key_bbref 직접 매칭
catesjo01,820125,Cates,Joe,key_bbref 직접 매칭
cruzju01,112904,Cruz,Julio,key_bbref 직접 매칭
hillsh01,429718,Hill,Shawn,key_bbref 직접 매칭
flandyo01,456071,Flande,Yohan,key_bbref 직접 매칭
hawkiwy01,115631,Hawkins,Wynn,key_bbref 직접 매칭
jenniro01,116530,Jennings,Robin,key_bbref 직접 매칭
sweentr01,700242,Sweeney,Trey,key_bbref 직접 매칭
parismi01,449157,Parisi,Mike,key_bbref 직접 매칭
laabsch01,117383,Laabs,Chet,key_bbref 직접 매칭
mcdon05,818240,McDonald,,key_bbref 직접 매칭
barneje01,110581,Barnes,Jesse,key_bbref 직접 매칭
mooreja02,818083,Moore,Jack,key_bbref 직접 매칭
ruelmu01,121540,Ruel,Muddy,key_bbref 직접 매칭
rodrijo05,446044,Rodriguez,Joshua,key_bbref 직접 매칭
ruschgl01,121556,Rusch,Glendon,key_bbref 직접 매칭
halvose01,678020,Halvorsen,Seth,key_bbref 직접 매칭
canalge01,111947,Canale,George,key_bbref 직접 매칭
colear01,820037,Cole,Archie,key_bbref 직접 매칭
hartmch01,115568,Hartman,Charlie,key_bbref 직접 매칭
coxbi01,112766,Cox,Bill,key_bbref 직접 매칭
felscha01,114056,Felsch,Happy,key_bbref 직접 매칭
kielyjo01,117041,Kiely,John,key_bbref 직접 매칭
adkinjo01,424668,Adkins,Jon,key_bbref 직접 매칭
reedje01,120994,Reed,Jerry,key_bbref 직접 매칭
simmoal01,122240,Simmons,Al,key_bbref 직접 매칭
leepeda01,117621,Leeper,Dave,key_bbref 직접 매칭
boleyjo01,111172,Boley,Joe,key_bbref 직접 매칭
rodriru01,121365,Rodríguez,Rubén,key_bbref 직접 매칭
georgjo01,819402,George,John,key_bbref 직접 매칭
gilmole01,114821,Gilmore,Len,key_bbref 직접 매칭
phillpa01,150207,Phillips,Paul,key_bbref 직접 매칭
battema01,676946,Batten,Matthew,key_bbref 직접 매칭
davissp01,113143,Davis,Virgil,key_bbref 직접 매칭
richmle01,121171,Richmond,Lee,key_bbref 직접 매칭
samulik01,121654,Samuels,Sammy,key_bbref 직접 매칭
heiseri01,150453,Heiserman,Rick,key_bbref 직접 매칭
lockech01,117849,Locke,Chuck,key_bbref 직접 매칭
salvoma01,121644,Salvo,Manny,key_bbref 직접 매칭
dellaja01,150318,Dellaero,Jason,key_bbref 직접 매칭
clinemo01,112406,Cline,Monk,key_bbref 직접 매칭
