game_pk,season,game_date,league,home_team,away_team,home_strength,away_strength,home_sp_era,away_sp_era,home_rest,away_rest,home_last10,away_last10,y_home_win
26813,2021,2021-08-04,NL,WAS,PHI,0.401,0.506,,,1,1,0.4,0.6,0
26814,2021,2021-08-05,NL,ARI,SFN,0.321,0.66,,,1,1,0.4,0.7,0
26815,2021,2021-08-05,AL,CHA,KCA,0.574,0.457,,,1,1,0.5,0.5,0
26816,2021,2021-08-05,NL,CIN,PIT,0.512,0.377,,,1,1,0.6,0.3,1
26817,2021,2021-08-05,NL,COL,CHN,0.46,0.438,,,1,1,0.4,0.4,1
26818,2021,2021-08-05,AL,DET,BOS,0.475,0.568,,,1,1,0.5,0.4,1
26819,2021,2021-08-05,AL,HOU,MIN,0.586,0.451,,,1,1,0.6,0.3,0
26820,2021,2021-08-05,NL,MIA,NYN,0.414,0.475,,,1,1,0.5,0.4,1
26821,2021,2021-08-05,AL,NYA,SEA,0.568,0.556,,,1,1,0.7,0.5,1
26822,2021,2021-08-05,NL,SLN,ATL,0.556,0.547,,,1,1,0.4,0.6,0
26823,2021,2021-08-05,AL,TEX,LAA,0.37,0.475,,,1,1,0.4,0.5,0
26824,2021,2021-08-05,AL,TOR,CLE,0.562,0.494,,,1,1,0.7,0.4,1
26825,2021,2021-08-05,NL,WAS,PHI,0.401,0.506,,,1,1,0.4,0.6,0
26826,2021,2021-08-06,NL,ATL,WAS,0.547,0.401,,,1,1,0.6,0.4,1
26827,2021,2021-08-06,AL,BAL,TBA,0.321,0.617,,,2,2,0.5,0.5,0
26828,2021,2021-08-06,NL,CHN,CHA,0.438,0.574,,,1,1,0.3,0.4,0
26829,2021,2021-08-06,NL,CIN,PIT,0.512,0.377,,,1,1,0.7,0.3,1
26830,2021,2021-08-06,AL,CLE,DET,0.494,0.475,,,1,1,0.4,0.6,1
26831,2021,2021-08-06,NL,COL,MIA,0.46,0.414,,,1,1,0.5,0.5,1
26832,2021,2021-08-06,AL,HOU,MIN,0.586,0.451,,,1,1,0.5,0.4,0
26833,2021,2021-08-06,NL,LAN,LAA,0.654,0.475,,,2,1,0.6,0.5,0
26834,2021,2021-08-06,NL,MIL,SFN,0.586,0.66,,,2,1,0.7,0.7,1
26835,2021,2021-08-06,AL,NYA,SEA,0.568,0.556,,,1,1,0.8,0.4,1
26836,2021,2021-08-06,AL,ATH,TEX,0.531,0.37,,,2,1,0.5,0.4,1
26837,2021,2021-08-06,NL,PHI,NYN,0.506,0.475,,,1,1,0.6,0.3,1
26838,2021,2021-08-06,NL,SDN,ARI,0.488,0.321,,,2,1,0.4,0.3,0
26839,2021,2021-08-06,NL,SLN,KCA,0.556,0.457,,,1,1,0.4,0.5,1
26840,2021,2021-08-06,AL,TOR,BOS,0.562,0.568,,,1,1,0.8,0.3,1
26841,2021,2021-08-07,NL,ATL,WAS,0.547,0.401,,,1,1,0.7,0.3,0
26842,2021,2021-08-07,AL,BAL,TBA,0.321,0.617,,,1,1,0.4,0.6,0
26843,2021,2021-08-07,NL,CHN,CHA,0.438,0.574,,,1,1,0.2,0.5,0
26844,2021,2021-08-07,NL,CIN,PIT,0.512,0.377,,,1,1,0.8,0.3,1
26845,2021,2021-08-07,AL,CLE,DET,0.494,0.475,,,1,1,0.4,0.6,0
26846,2021,2021-08-07,NL,COL,MIA,0.46,0.414,,,1,1,0.6,0.4,1
26847,2021,2021-08-07,AL,HOU,MIN,0.586,0.451,,,1,1,0.4,0.5,1
26848,2021,2021-08-07,NL,LAN,LAA,0.654,0.475,,,1,1,0.5,0.6,1
26849,2021,2021-08-07,NL,MIL,SFN,0.586,0.66,,,1,1,0.8,0.6,0
26850,2021,2021-08-07,AL,NYA,SEA,0.568,0.556,,,1,1,0.8,0.3,1
26851,2021,2021-08-07,AL,ATH,TEX,0.531,0.37,,,1,1,0.6,0.4,1
26852,2021,2021-08-07,NL,PHI,NYN,0.506,0.475,,,1,1,0.7,0.3,1
26853,2021,2021-08-07,NL,SDN,ARI,0.488,0.321,,,1,1,0.4,0.4,1
26854,2021,2021-08-07,NL,SLN,KCA,0.556,0.457,,,1,1,0.5,0.4,1
26855,2021,2021-08-07,AL,TOR,BOS,0.562,0.568,,,1,1,0.8,0.2,1
26856,2021,2021-08-07,AL,TOR,BOS,0.562,0.568,,,0,0,0.9,0.2,0
26857,2021,2021-08-08,NL,ATL,WAS,0.547,0.401,,,1,1,0.6,0.3,1
26858,2021,2021-08-08,AL,BAL,TBA,0.321,0.617,,,1,1,0.4,0.7,0
26859,2021,2021-08-08,NL,CHN,CHA,0.438,0.574,,,1,1,0.2,0.5,0
26860,2021,2021-08-08,NL,CIN,PIT,0.512,0.377,,,1,1,0.8,0.3,1
26861,2021,2021-08-08,AL,CLE,DET,0.494,0.475,,,1,1,0.4,0.6,1
26862,2021,2021-08-08,NL,COL,MIA,0.46,0.414,,,1,1,0.6,0.3,1
26863,2021,2021-08-08,AL,HOU,MIN,0.586,0.451,,,1,1,0.5,0.4,0
26864,2021,2021-08-08,NL,LAN,LAA,0.654,0.475,,,1,1,0.5,0.5,1
26865,2021,2021-08-08,NL,MIL,SFN,0.586,0.66,,,1,1,0.7,0.7,0
26866,2021,2021-08-08,AL,NYA,SEA,0.568,0.556,,,1,1,0.8,0.3,0
26867,2021,2021-08-08,AL,ATH,TEX,0.531,0.37,,,1,1,0.7,0.3,1
26868,2021,2021-08-08,NL,PHI,NYN,0.506,0.475,,,1,1,0.8,0.2,1
26869,2021,2021-08-08,NL,SDN,ARI,0.488,0.321,,,1,1,0.5,0.4,1
26870,2021,2021-08-08,NL,SLN,KCA,0.556,0.457,,,1,1,0.5,0.4,0
26871,2021,2021-08-08,AL,TOR,BOS,0.562,0.568,,,1,1,0.8,0.2,1
26872,2021,2021-08-09,AL,CLE,CIN,0.494,0.512,,,1,1,0.4,0.8,1
26873,2021,2021-08-09,AL,KCA,NYA,0.457,0.568,,,1,1,0.4,0.8,0
26874,2021,2021-08-09,AL,MIN,CHA,0.451,0.574,,,1,1,0.5,0.6,0
26875,2021,2021-08-09,NL,SDN,MIA,0.488,0.414,,,1,1,0.5,0.3,1
26876,2021,2021-08-10,AL,LAA,TOR,0.475,0.562,,,2,2,0.5,0.8,1
26877,2021,2021-08-10,AL,LAA,TOR,0.475,0.562,,,0,0,0.6,0.7,0
26878,2021,2021-08-10,NL,ATL,CIN,0.547,0.512,,,2,1,0.7,0.7,1
26879,2021,2021-08-10,AL,BAL,DET,0.321,0.475,,,2,2,0.3,0.5,0
26880,2021,2021-08-10,AL,BOS,TBA,0.568,0.617,,,2,2,0.2,0.8,0
26881,2021,2021-08-10,NL,CHN,MIL,0.438,0.586,,,2,2,0.2,0.6,0
26882,2021,2021-08-10,NL,CHN,MIL,0.438,0.586,,,0,0,0.2,0.6,0
26883,2021,2021-08-10,AL,CLE,ATH,0.494,0.531,,,1,2,0.5,0.8,0
26884,2021,2021-08-10,AL,HOU,COL,0.586,0.46,,,2,2,0.4,0.7,1
26885,2021,2021-08-10,AL,KCA,NYA,0.457,0.568,,,1,1,0.3,0.8,1
26886,2021,2021-08-10,AL,MIN,CHA,0.451,0.574,,,1,1,0.5,0.7,1
26887,2021,2021-08-10,NL,NYN,WAS,0.475,0.401,,,2,2,0.2,0.3,1
26888,2021,2021-08-10,NL,PHI,LAN,0.506,0.654,,,2,2,0.8,0.6,0
26889,2021,2021-08-10,NL,PIT,SLN,0.377,0.556,,,2,2,0.3,0.4,0
26890,2021,2021-08-10,NL,SDN,MIA,0.488,0.414,,,1,1,0.6,0.3,1
26891,2021,2021-08-10,AL,SEA,TEX,0.556,0.37,,,2,2,0.4,0.3,0
26892,2021,2021-08-10,NL,SFN,ARI,0.66,0.321,,,2,2,0.7,0.3,1
26893,2021,2021-08-11,AL,LAA,TOR,0.475,0.562,,,1,1,0.5,0.7,0
26894,2021,2021-08-11,NL,ATL,CIN,0.547,0.512,,,1,1,0.7,0.6,1
26895,2021,2021-08-11,AL,BAL,DET,0.321,0.475,,,1,1,0.3,0.5,0
26896,2021,2021-08-11,AL,BOS,TBA,0.568,0.617,,,1,1,0.2,0.8,1
26897,2021,2021-08-11,NL,CHN,MIL,0.438,0.586,,,1,1,0.2,0.6,0
26898,2021,2021-08-11,AL,CLE,ATH,0.494,0.531,,,1,1,0.4,0.8,0
26899,2021,2021-08-11,AL,HOU,COL,0.586,0.46,,,1,1,0.4,0.7,1
26900,2021,2021-08-11,AL,KCA,NYA,0.457,0.568,,,1,1,0.4,0.7,0
26901,2021,2021-08-11,AL,MIN,CHA,0.451,0.574,,,1,1,0.6,0.6,1
26902,2021,2021-08-11,NL,PHI,LAN,0.506,0.654,,,1,1,0.8,0.6,0
26903,2021,2021-08-11,NL,PIT,SLN,0.377,0.556,,,1,1,0.2,0.5,0
26904,2021,2021-08-11,NL,SDN,MIA,0.488,0.414,,,1,1,0.6,0.3,0
26905,2021,2021-08-11,AL,SEA,TEX,0.556,0.37,,,1,1,0.3,0.4,1
26906,2021,2021-08-11,NL,SFN,ARI,0.66,0.321,,,1,1,0.8,0.2,1
26907,2021,2021-08-12,AL,LAA,TOR,0.475,0.562,,,1,1,0.5,0.8,1
26908,2021,2021-08-12,NL,ARI,SDN,0.321,0.488,,,1,1,0.2,0.6,1
26909,2021,2021-08-12,NL,ATL,CIN,0.547,0.512,,,1,1,0.8,0.6,0
26910,2021,2021-08-12,AL,BAL,DET,0.321,0.475,,,1,1,0.2,0.6,0
26911,2021,2021-08-12,AL,BOS,TBA,0.568,0.617,,,1,1,0.3,0.7,0
26912,2021,2021-08-12,AL,CHA,NYA,0.574,0.568,,,1,1,0.6,0.7,1
26913,2021,2021-08-12,NL,CHN,MIL,0.438,0.586,,,1,1,0.1,0.7,0
26914,2021,2021-08-12,AL,CLE,ATH,0.494,0.531,,,1,1,0.4,0.8,0
26915,2021,2021-08-12,NL,NYN,WAS,0.475,0.401,,,2,2,0.3,0.2,1
26916,2021,2021-08-12,NL,NYN,WAS,0.475,0.401,,,0,0,0.3,0.2,1
26917,2021,2021-08-12,NL,PHI,LAN,0.506,0.654,,,1,1,0.8,0.7,1
26918,2021,2021-08-12,NL,PIT,SLN,0.377,0.556,,,1,1,0.1,0.5,0
26919,2021,2021-08-12,AL,SEA,TEX,0.556,0.37,,,1,1,0.4,0.3,1
26920,2021,2021-08-12,NL,SFN,COL,0.66,0.46,,,1,1,0.8,0.6,1
26921,2021,2021-08-13,AL,LAA,HOU,0.475,0.586,,,1,2,0.6,0.4,0
26922,2021,2021-08-13,NL,ARI,SDN,0.321,0.488,,,1,1,0.3,0.6,1
26923,2021,2021-08-13,AL,BOS,BAL,0.568,0.321,,,1,1,0.3,0.1,1
26924,2021,2021-08-13,AL,DET,CLE,0.475,0.494,,,1,1,0.7,0.3,0
26925,2021,2021-08-13,AL,KCA,SLN,0.457,0.556,,,2,1,0.4,0.6,0
26926,2021,2021-08-13,NL,MIA,CHN,0.414,0.438,,,2,1,0.4,0.1,1
26927,2021,2021-08-13,AL,MIN,TBA,0.451,0.617,,,2,1,0.6,0.7,0
26928,2021,2021-08-13,NL,NYN,LAN,0.475,0.654,,,1,1,0.4,0.7,0
26929,2021,2021-08-13,NL,PHI,CIN,0.506,0.512,,,1,1,0.8,0.6,0
26930,2021,2021-08-13,AL,SEA,TOR,0.556,0.562,,,1,1,0.5,0.7,1
26931,2021,2021-08-13,NL,SFN,COL,0.66,0.46,,,1,1,0.8,0.5,1
26932,2021,2021-08-13,AL,TEX,ATH,0.37,0.531,,,1,1,0.2,0.8,1
26933,2021,2021-08-13,NL,WAS,ATL,0.401,0.547,,,1,1,0.1,0.7,0
26934,2021,2021-08-14,AL,LAA,HOU,0.475,0.586,,,1,1,0.5,0.5,0
26935,2021,2021-08-14,NL,ARI,SDN,0.321,0.488,,,1,1,0.4,0.5,1
26936,2021,2021-08-14,AL,BOS,BAL,0.568,0.321,,,1,1,0.4,0.1,1
26937,2021,2021-08-14,AL,CHA,NYA,0.574,0.568,,,2,2,0.6,0.7,0
26938,2021,2021-08-14,AL,DET,CLE,0.475,0.494,,,1,1,0.6,0.4,1
26939,2021,2021-08-14,AL,KCA,SLN,0.457,0.556,,,1,1,0.4,0.6,0
26940,2021,2021-08-14,NL,MIA,CHN,0.414,0.438,,,1,1,0.4,0.1,1
26941,2021,2021-08-14,AL,MIN,TBA,0.451,0.617,,,1,1,0.6,0.7,1
26942,2021,2021-08-14,NL,NYN,LAN,0.475,0.654,,,1,1,0.4,0.7,0
26943,2021,2021-08-14,NL,PHI,CIN,0.506,0.512,,,1,1,0.7,0.7,1
26944,2021,2021-08-14,NL,PIT,MIL,0.377,0.586,,,2,2,0.1,0.7,1
26945,2021,2021-08-14,NL,PIT,MIL,0.377,0.586,,,0,0,0.2,0.6,0
26946,2021,2021-08-14,AL,SEA,TOR,0.556,0.562,,,1,1,0.5,0.6,1
26947,2021,2021-08-14,NL,SFN,COL,0.66,0.46,,,1,1,0.8,0.5,0
26948,2021,2021-08-14,AL,TEX,ATH,0.37,0.531,,,1,1,0.2,0.8,0
26949,2021,2021-08-14,NL,WAS,ATL,0.401,0.547,,,1,1,0.1,0.8,0
26950,2021,2021-08-15,AL,LAA,HOU,0.475,0.586,,,1,1,0.4,0.6,1
26951,2021,2021-08-15,NL,ARI,SDN,0.321,0.488,,,1,1,0.4,0.4,0
26952,2021,2021-08-15,AL,BOS,BAL,0.568,0.321,,,1,1,0.4,0,1
26953,2021,2021-08-15,AL,CHA,NYA,0.574,0.568,,,1,1,0.5,0.7,0
26954,2021,2021-08-15,AL,DET,CLE,0.475,0.494,,,1,1,0.6,0.4,0
26955,2021,2021-08-15,AL,KCA,SLN,0.457,0.556,,,1,1,0.4,0.7,0
26956,2021,2021-08-15,NL,MIA,CHN,0.414,0.438,,,1,1,0.4,0,1
26957,2021,2021-08-15,AL,MIN,TBA,0.451,0.617,,,1,1,0.6,0.7,1
26958,2021,2021-08-15,NL,NYN,LAN,0.475,0.654,,,1,1,0.4,0.7,0
26959,2021,2021-08-15,NL,PHI,CIN,0.506,0.512,,,1,1,0.7,0.6,0
26960,2021,2021-08-15,NL,PIT,MIL,0.377,0.586,,,1,1,0.1,0.7,0
26961,2021,2021-08-15,AL,SEA,TOR,0.556,0.562,,,1,1,0.5,0.5,0
26962,2021,2021-08-15,NL,SFN,COL,0.66,0.46,,,1,1,0.8,0.5,1
26963,2021,2021-08-15,AL,TEX,ATH,0.37,0.531,,,1,1,0.2,0.8,1
26964,2021,2021-08-15,NL,WAS,ATL,0.401,0.547,,,1,1,0.1,0.8,0
26965,2021,2021-08-16,AL,CHA,ATH,0.574,0.531,,,1,1,0.5,0.8,1
26966,2021,2021-08-16,NL,CIN,CHN,0.512,0.438,,,1,1,0.6,0,1
26967,2021,2021-08-16,NL,COL,SDN,0.46,0.488,,,1,1,0.5,0.5,1
26968,2021,2021-08-16,AL,KCA,HOU,0.457,0.586,,,1,1,0.3,0.5,1
26969,2021,2021-08-16,NL,LAN,PIT,0.654,0.377,,,1,1,0.8,0.1,1
26970,2021,2021-08-16,NL,MIA,ATL,0.414,0.547,,,1,1,0.5,0.8,0
26971,2021,2021-08-16,AL,MIN,CLE,0.451,0.494,,,1,1,0.7,0.5,1
26972,2021,2021-08-16,AL,NYA,LAA,0.568,0.475,,,1,1,0.7,0.4,1
26973,2021,2021-08-16,NL,SFN,NYN,0.66,0.475,,,1,1,0.8,0.3,1
26974,2021,2021-08-16,AL,TBA,BAL,0.617,0.321,,,1,1,0.7,0,1
26975,2021,2021-08-17,NL,ARI,PHI,0.321,0.506,,,2,2,0.4,0.6,1
26976,2021,2021-08-17,AL,CHA,ATH,0.574,0.531,,,1,1,0.6,0.7,1
26977,2021,2021-08-17,NL,CIN,CHN,0.512,0.438,,,1,1,0.6,0,0
26978,2021,2021-08-17,NL,COL,SDN,0.46,0.488,,,1,1,0.5,0.5,1
26979,2021,2021-08-17,AL,DET,LAA,0.475,0.475,,,2,1,0.6,0.3,0
26980,2021,2021-08-17,AL,KCA,HOU,0.457,0.586,,,1,1,0.3,0.5,1
26981,2021,2021-08-17,NL,LAN,PIT,0.654,0.377,,,1,1,0.8,0.1,1
26982,2021,2021-08-17,NL,MIA,ATL,0.414,0.547,,,1,1,0.4,0.8,0
26983,2021,2021-08-17,AL,MIN,CLE,0.451,0.494,,,1,1,0.7,0.4,0
26984,2021,2021-08-17,AL,NYA,BOS,0.568,0.568,,,1,2,0.7,0.5,1
26985,2021,2021-08-17,AL,NYA,BOS,0.568,0.568,,,0,0,0.7,0.5,1
26986,2021,2021-08-17,NL,SFN,NYN,0.66,0.475,,,1,1,0.8,0.3,1
26987,2021,2021-08-17,NL,SLN,MIL,0.556,0.586,,,2,2,0.8,0.7,0
26988,2021,2021-08-17,AL,TBA,BAL,0.617,0.321,,,1,1,0.7,0,1
26989,2021,2021-08-17,AL,TEX,SEA,0.37,0.556,,,2,2,0.3,0.5,0
26990,2021,2021-08-17,NL,WAS,TOR,0.401,0.562,,,2,2,0.1,0.5,1
26991,2021,2021-08-18,NL,ARI,PHI,0.321,0.506,,,1,1,0.5,0.5,1
26992,2021,2021-08-18,AL,CHA,ATH,0.574,0.531,,,1,1,0.6,0.6,1
26993,2021,2021-08-18,NL,CIN,CHN,0.512,0.438,,,1,1,0.5,0.1,0
26994,2021,2021-08-18,NL,COL,SDN,0.46,0.488,,,1,1,0.5,0.4,1
26995,2021,2021-08-18,AL,DET,LAA,0.475,0.475,,,1,1,0.5,0.4,0
26996,2021,2021-08-18,AL,KCA,HOU,0.457,0.586,,,1,1,0.4,0.5,1
26997,2021,2021-08-18,NL,LAN,PIT,0.654,0.377,,,1,1,0.9,0.1,1
26998,2021,2021-08-18,NL,MIA,ATL,0.414,0.547,,,1,1,0.4,0.8,0
26999,2021,2021-08-18,AL,MIN,CLE,0.451,0.494,,,1,1,0.6,0.5,1
27000,2021,2021-08-18,AL,NYA,BOS,0.568,0.568,,,1,1,0.7,0.5,1
27001,2021,2021-08-18,NL,SFN,NYN,0.66,0.475,,,1,1,0.9,0.3,0
27002,2021,2021-08-18,NL,SLN,MIL,0.556,0.586,,,1,1,0.8,0.7,0
27003,2021,2021-08-18,AL,TBA,BAL,0.617,0.321,,,1,1,0.7,0,1
27004,2021,2021-08-18,AL,TEX,SEA,0.37,0.556,,,1,1,0.3,0.6,0
27005,2021,2021-08-18,NL,WAS,TOR,0.401,0.562,,,1,1,0.2,0.4,1
27006,2021,2021-08-19,NL,ARI,PHI,0.321,0.506,,,1,1,0.5,0.4,1
27007,2021,2021-08-19,AL,CHA,ATH,0.574,0.531,,,1,1,0.6,0.5,0
27008,2021,2021-08-19,NL,CIN,MIA,0.512,0.414,,,1,1,0.4,0.4,1
27009,2021,2021-08-19,AL,DET,LAA,0.475,0.475,,,1,1,0.5,0.5,0
27010,2021,2021-08-19,AL,KCA,HOU,0.457,0.586,,,1,1,0.5,0.5,0
27011,2021,2021-08-19,NL,LAN,NYN,0.654,0.475,,,1,1,0.9,0.4,1
27012,2021,2021-08-19,AL,NYA,MIN,0.568,0.451,,,1,1,0.8,0.7,1
27013,2021,2021-08-19,NL,SLN,MIL,0.556,0.586,,,1,1,0.7,0.8,1
27014,2021,2021-08-19,AL,TBA,BAL,0.617,0.321,,,1,1,0.7,0,1
27015,2021,2021-08-19,AL,TEX,SEA,0.37,0.556,,,1,1,0.3,0.7,0
27016,2021,2021-08-20,AL,BAL,ATL,0.321,0.547,,,1,2,0,0.9,0
27017,2021,2021-08-20,AL,BOS,TEX,0.568,0.37,,,2,1,0.4,0.3,1
27018,2021,2021-08-20,NL,CHN,KCA,0.438,0.457,,,2,1,0.2,0.4,0
27019,2021,2021-08-20,NL,CIN,MIA,0.512,0.414,,,1,1,0.5,0.4,1
27020,2021,2021-08-20,AL,CLE,LAA,0.494,0.475,,,2,1,0.4,0.5,1
27021,2021,2021-08-20,NL,COL,ARI,0.46,0.321,,,2,1,0.5,0.6,1
27022,2021,2021-08-20,AL,HOU,SEA,0.586,0.556,,,1,1,0.5,0.8,1
27023,2021,2021-08-20,NL,LAN,NYN,0.654,0.475,,,1,1,0.9,0.4,1
27024,2021,2021-08-20,NL,MIL,WAS,0.586,0.401,,,1,2,0.8,0.3,0
27025,2021,2021-08-20,AL,NYA,MIN,0.568,0.451,,,1,1,0.8,0.6,1
27026,2021,2021-08-20,AL,ATH,SFN,0.531,0.66,,,1,2,0.5,0.8,1
27027,2021,2021-08-20,NL,SDN,PHI,0.488,0.506,,,2,1,0.3,0.3,0
27028,2021,2021-08-20,NL,SLN,PIT,0.556,0.377,,,1,2,0.7,0.1,0
27029,2021,2021-08-20,AL,TBA,CHA,0.617,0.574,,,1,1,0.7,0.5,0
27030,2021,2021-08-20,AL,TOR,DET,0.562,0.475,,,2,1,0.4,0.4,0
27031,2021,2021-08-21,AL,BAL,ATL,0.321,0.547,,,1,1,0,0.9,0
27032,2021,2021-08-21,AL,BOS,TEX,0.568,0.37,,,1,1,0.5,0.3,0
27033,2021,2021-08-21,NL,CHN,KCA,0.438,0.457,,,1,1,0.2,0.5,0
27034,2021,2021-08-21,NL,CIN,MIA,0.512,0.414,,,1,1,0.6,0.4,1
27035,2021,2021-08-21,AL,CLE,LAA,0.494,0.475,,,1,1,0.4,0.5,1
27036,2021,2021-08-21,NL,COL,ARI,0.46,0.321,,,1,1,0.5,0.6,1
27037,2021,2021-08-21,AL,HOU,SEA,0.586,0.556,,,1,1,0.6,0.7,1
27038,2021,2021-08-21,NL,LAN,NYN,0.654,0.475,,,1,1,0.9,0.3,1
27039,2021,2021-08-21,NL,MIL,WAS,0.586,0.401,,,1,1,0.7,0.3,1
27040,2021,2021-08-21,AL,NYA,MIN,0.568,0.451,,,1,1,0.9,0.6,1
27041,2021,2021-08-21,AL,ATH,SFN,0.531,0.66,,,1,1,0.5,0.7,0
27042,2021,2021-08-21,NL,SDN,PHI,0.488,0.506,,,1,1,0.2,0.3,1
27043,2021,2021-08-21,NL,SLN,PIT,0.556,0.377,,,1,1,0.7,0.2,0
27044,2021,2021-08-21,AL,TBA,CHA,0.617,0.574,,,1,1,0.6,0.5,1
27045,2021,2021-08-21,AL,TOR,DET,0.562,0.475,,,1,1,0.3,0.5,1
27046,2021,2021-08-22,AL,BAL,ATL,0.321,0.547,,,1,1,0,0.9,0
27047,2021,2021-08-22,NL,CHN,KCA,0.438,0.457,,,1,1,0.2,0.5,0
27048,2021,2021-08-22,NL,CIN,MIA,0.512,0.414,,,1,1,0.7,0.4,1
27049,2021,2021-08-22,AL,CLE,LAA,0.494,0.475,,,1,1,0.5,0.5,1
27050,2021,2021-08-22,NL,COL,ARI,0.46,0.321,,,1,1,0.6,0.6,0
27051,2021,2021-08-22,AL,HOU,SEA,0.586,0.556,,,1,1,0.6,0.7,0
27052,2021,2021-08-22,NL,LAN,NYN,0.654,0.475,,,1,1,0.9,0.2,0
27053,2021,2021-08-22,NL,MIL,WAS,0.586,0.401,,,1,1,0.7,0.3,1
27054,2021,2021-08-22,AL,ATH,SFN,0.531,0.66,,,1,1,0.4,0.7,0
27055,2021,2021-08-22,NL,SDN,PHI,0.488,0.506,,,1,1,0.2,0.3,0
27056,2021,2021-08-22,NL,SLN,PIT,0.556,0.377,,,1,1,0.6,0.3,1
27057,2021,2021-08-22,AL,TBA,CHA,0.617,0.574,,,1,1,0.7,0.5,1
27058,2021,2021-08-22,AL,TOR,DET,0.562,0.475,,,1,1,0.4,0.4,0
27059,2021,2021-08-23,NL,ATL,NYA,0.547,0.568,,,1,2,0.9,0.9,0
27060,2021,2021-08-23,AL,BOS,TEX,0.568,0.37,,,2,2,0.5,0.3,1
27061,2021,2021-08-23,NL,CHN,COL,0.438,0.46,,,1,1,0.2,0.6,1
27062,2021,2021-08-23,AL,HOU,KCA,0.586,0.457,,,1,1,0.5,0.6,0
27063,2021,2021-08-23,AL,ATH,SEA,0.531,0.556,,,1,1,0.3,0.7,0
27064,2021,2021-08-23,NL,PIT,ARI,0.377,0.321,,,1,1,0.3,0.7,1
27065,2021,2021-08-23,AL,TOR,CHA,0.562,0.574,,,1,1,0.3,0.5,1
27066,2021,2021-08-24,NL,ATL,NYA,0.547,0.568,,,1,1,0.9,1,0
27067,2021,2021-08-24,AL,BAL,LAA,0.321,0.475,,,2,2,0,0.4,0
27068,2021,2021-08-24,AL,BOS,MIN,0.568,0.451,,,1,3,0.5,0.5,1
27069,2021,2021-08-24,AL,CLE,TEX,0.494,0.37,,,2,1,0.6,0.3,0
27070,2021,2021-08-24,AL,HOU,KCA,0.586,0.457,,,1,1,0.4,0.7,1
27071,2021,2021-08-24,NL,MIA,WAS,0.414,0.401,,,2,2,0.3,0.3,0
27072,2021,2021-08-24,NL,MIL,CIN,0.586,0.512,,,2,2,0.7,0.7,1
27073,2021,2021-08-24,NL,NYN,SFN,0.475,0.66,,,2,2,0.2,0.7,0
27074,2021,2021-08-24,AL,ATH,SEA,0.531,0.556,,,1,1,0.3,0.7,0
27075,2021,2021-08-24,NL,PHI,TBA,0.506,0.617,,,2,2,0.4,0.7,0
27076,2021,2021-08-24,NL,PIT,ARI,0.377,0.321,,,1,1,0.4,0.6,1
27077,2021,2021-08-24,NL,SDN,LAN,0.488,0.654,,,2,2,0.2,0.9,0
27078,2021,2021-08-24,NL,SLN,DET,0.556,0.475,,,2,2,0.6,0.4,0
27079,2021,2021-08-24,AL,TOR,CHA,0.562,0.574,,,1,1,0.3,0.4,0
27080,2021,2021-08-25,AL,BAL,LAA,0.321,0.475,,,1,1,0,0.5,1
27081,2021,2021-08-25,AL,BOS,MIN,0.568,0.451,,,1,1,0.6,0.4,0
27082,2021,2021-08-25,NL,CHN,COL,0.438,0.46,,,2,2,0.3,0.6,1
27083,2021,2021-08-25,NL,CHN,COL,0.438,0.46,,,0,0,0.4,0.6,0
27084,2021,2021-08-25,AL,CLE,TEX,0.494,0.37,,,1,1,0.6,0.4,1
27085,2021,2021-08-25,AL,HOU,KCA,0.586,0.457,,,1,1,0.4,0.7,1
27086,2021,2021-08-25,NL,MIA,WAS,0.414,0.401,,,1,1,0.2,0.4,1
27087,2021,2021-08-25,NL,MIL,CIN,0.586,0.512,,,1,1,0.7,0.6,1
27088,2021,2021-08-25,NL,NYN,SFN,0.475,0.66,,,1,1,0.2,0.7,0
27089,2021,2021-08-25,NL,PHI,TBA,0.506,0.617,,,1,1,0.3,0.7,0
27090,2021,2021-08-25,NL,PIT,ARI,0.377,0.321,,,1,1,0.4,0.5,0
27091,2021,2021-08-25,NL,SDN,LAN,0.488,0.654,,,1,1,0.2,0.9,0
27092,2021,2021-08-25,NL,SLN,DET,0.556,0.475,,,1,1,0.5,0.4,1
27093,2021,2021-08-25,AL,TOR,CHA,0.562,0.574,,,1,1,0.3,0.5,1
27094,2021,2021-08-26,AL,BAL,LAA,0.321,0.475,,,1,1,0.1,0.5,1
27095,2021,2021-08-26,AL,BOS,MIN,0.568,0.451,,,1,1,0.5,0.5,1
27096,2021,2021-08-26,AL,CLE,TEX,0.494,0.37,,,1,1,0.6,0.3,1
27097,2021,2021-08-26,NL,MIA,WAS,0.414,0.401,,,1,1,0.2,0.4,1
27098,2021,2021-08-26,NL,MIL,CIN,0.586,0.512,,,1,1,0.8,0.6,0
27099,2021,2021-08-26,NL,NYN,SFN,0.475,0.66,,,1,1,0.2,0.7,0
27100,2021,2021-08-26,AL,ATH,NYA,0.531,0.568,,,2,2,0.2,1,0
27101,2021,2021-08-26,NL,PHI,ARI,0.506,0.321,,,1,1,0.3,0.5,0
27102,2021,2021-08-26,NL,PIT,SLN,0.377,0.556,,,1,1,0.4,0.5,1
27103,2021,2021-08-26,NL,SDN,LAN,0.488,0.654,,,1,1,0.2,0.9,0
